Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Ship Duration,UnitPrice
9569,CA-2017-104388,2017-07-05,2017-07-07,First Class,DK-12835,71465f6c54cb54729192c30b2ae816602413b0dec41ecdfd6369ace2c62cec7d,Corporate,United States,Fremont,Nebraska,68025.0,Central,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port Usb Wall Charger Travel Power Adapter For Iphone 5S 5C 5,79.96,4,0.0,2 days,19.99
9570,CA-2015-113131,2015-09-24,2015-09-24,Same Day,MB-17305,f4c79c9a307478fc157b17603620b87ab7c9f92243a9ecf03724c4b61dac93c4,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,6.73,6,0.7,0 days,3.74
9571,CA-2015-113131,2015-09-24,2015-09-24,Same Day,MB-17305,f4c79c9a307478fc157b17603620b87ab7c9f92243a9ecf03724c4b61dac93c4,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",33.57,2,0.2,0 days,20.98
9572,CA-2015-113131,2015-09-24,2015-09-24,Same Day,MB-17305,f4c79c9a307478fc157b17603620b87ab7c9f92243a9ecf03724c4b61dac93c4,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,15.84,2,0.2,0 days,9.9
9573,CA-2015-113131,2015-09-24,2015-09-24,Same Day,MB-17305,f4c79c9a307478fc157b17603620b87ab7c9f92243a9ecf03724c4b61dac93c4,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels For Dot Matrix Printers, 5000 Labels Per Box, White",24.42,1,0.2,0 days,30.53
9574,CA-2015-113131,2015-09-24,2015-09-24,Same Day,MB-17305,f4c79c9a307478fc157b17603620b87ab7c9f92243a9ecf03724c4b61dac93c4,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-AR-10003504,Office Supplies,Art,Newell 347,17.12,5,0.2,0 days,4.279999999999999
9575,CA-2015-148495,2015-08-13,2015-08-13,Same Day,SF-20065,efa8577bd6b338e9a55db90c35b056ca8f4a045ba8bac9e24930d8a55a9907e9,Consumer,United States,Pomona,California,91767.0,West,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,31.56,3,0.0,0 days,10.52
9576,CA-2015-143147,2015-05-26,2015-05-28,Second Class,PS-18760,e587ed947d240cb3fd842448817ead87d15dbd1a14646a309b48d45c47f389a3,Consumer,United States,San Antonio,Texas,78207.0,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,105.69,1,0.3,2 days,150.98
9577,CA-2015-143147,2015-05-26,2015-05-28,Second Class,PS-18760,e587ed947d240cb3fd842448817ead87d15dbd1a14646a309b48d45c47f389a3,Consumer,United States,San Antonio,Texas,78207.0,Central,TEC-MA-10004679,Technology,Machines,Startech.Com 10/100 Vdsl2 Ethernet Extender Kit,399.54,2,0.4,2 days,332.95
9578,CA-2015-143147,2015-05-26,2015-05-28,Second Class,PS-18760,e587ed947d240cb3fd842448817ead87d15dbd1a14646a309b48d45c47f389a3,Consumer,United States,San Antonio,Texas,78207.0,Central,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair With Arms, Black",104.93,5,0.3,2 days,29.98
9579,CA-2017-152975,2017-09-14,2017-09-16,First Class,RB-19705,bd46e32023bc58f189b38446fa2508ed9e9f723aa7ef1672c83f5578e62a3490,Home Office,United States,New York City,New York,10035.0,East,TEC-PH-10004586,Technology,Phones,Wilson Signalboost 841262 Db Pro Amplifier Kit,1079.85,3,0.0,2 days,359.95
9580,CA-2017-152975,2017-09-14,2017-09-16,First Class,RB-19705,bd46e32023bc58f189b38446fa2508ed9e9f723aa7ef1672c83f5578e62a3490,Home Office,United States,New York City,New York,10035.0,East,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage Wiretech Storage Systems,70.98,1,0.0,2 days,70.97999999999999
9581,CA-2017-152975,2017-09-14,2017-09-16,First Class,RB-19705,bd46e32023bc58f189b38446fa2508ed9e9f723aa7ef1672c83f5578e62a3490,Home Office,United States,New York City,New York,10035.0,East,OFF-AR-10001988,Office Supplies,Art,Bulldog Table Or Wall-Mount Pencil Sharpener,29.95,5,0.0,2 days,5.99
9582,CA-2017-152975,2017-09-14,2017-09-16,First Class,RB-19705,bd46e32023bc58f189b38446fa2508ed9e9f723aa7ef1672c83f5578e62a3490,Home Office,United States,New York City,New York,10035.0,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel Chair With Loop Arms, Charcoal",589.41,5,0.1,2 days,130.98
9583,CA-2016-107475,2016-06-07,2016-06-11,Standard Class,RS-19870,10e41e5bcc9f9947b13b67d3aa460f52dcb04dfd6cb50e51bb250f8f159eabea,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,9.65,6,0.2,4 days,2.01
9584,CA-2017-116127,2017-06-25,2017-06-27,Second Class,SB-20185,5c83cd27a54ce084b03ba8dc73bdf2f06c267cdc70907d634ae5ef9408b35f63,Consumer,United States,New York City,New York,10024.0,East,FUR-BO-10002213,Furniture,Bookcases,Dmi Eclipse Executive Suite Bookcases,400.78,1,0.2,2 days,500.98
9585,CA-2017-132584,2017-08-26,2017-08-27,First Class,HJ-14875,0ff9ada2631346808c7d1bba4f5b5a1f23cd8a9e1c06c5796ce7d13c0175e36b,Home Office,United States,Detroit,Michigan,48234.0,Central,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",53.72,4,0.0,1 days,13.43
9586,CA-2016-160598,2016-08-26,2016-08-28,First Class,SV-20815,501d35c3a889e57a4a3e72f27c3a6c77d7fda53e1dc6cfcb99e690bdc780f9dd,Corporate,United States,Miami,Florida,33142.0,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,31.01,1,0.2,2 days,38.76
9587,CA-2016-108630,2016-11-18,2016-11-18,Same Day,BE-11410,045f5df947412e50b9ed9c3d263192b6922fb22edb9d09dd0cb5f00699b9afd1,Consumer,United States,Concord,California,94521.0,West,OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,61.12,5,0.2,0 days,15.28
9588,US-2017-129203,2017-04-17,2017-04-22,Standard Class,BM-11575,c258c5e6e382b9019ca6c155fc9612db18b97b8bd4925e3726266bb6e40a73df,Corporate,United States,Chicago,Illinois,60653.0,Central,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers In Natural & Black,195.14,4,0.2,5 days,60.98
9589,CA-2017-110940,2017-07-23,2017-07-28,Standard Class,AZ-10750,44c45e368030f2f8886a8ca4faf9a44478ab1df656874c0533e962a9655813b0,Consumer,United States,Wheeling,Illinois,60090.0,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt Powerhouse Electric Pencil Sharpener, Blue",121.54,4,0.2,5 days,37.98
9590,CA-2014-119172,2014-05-11,2014-05-15,Standard Class,HD-14785,c967f478556da7e228590fc70aff25f0df61779cbf7ce74eb050455313f37452,Home Office,United States,Chicago,  Illinois  ,60610.0,Central,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" X 8 1/4"" Rapid Memo Book",17.47,3,0.2,4 days,7.279999999999999
9591,CA-2014-119172,2014-05-11,2014-05-15,Standard Class,HD-14785,c967f478556da7e228590fc70aff25f0df61779cbf7ce74eb050455313f37452,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,104.58,9,0.8,4 days,58.09999999999999
9592,US-2016-105452,2016-07-28,2016-08-01,Standard Class,BF-11005,66b7c49d637887993790b67df4b4dbe09f4aef9d8dd1547c0e8e50b64eb74e44,Home Office,United States,Pasadena,Texas,77506.0,Central,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",24.7,5,0.6,4 days,12.35
9593,US-2016-105452,2016-07-28,2016-08-01,Standard Class,BF-11005,66b7c49d637887993790b67df4b4dbe09f4aef9d8dd1547c0e8e50b64eb74e44,Home Office,United States,Pasadena,Texas,77506.0,Central,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat W/ Average Lip, 45"" X 53""",302.72,5,0.6,4 days,151.36
9594,CA-2017-108931,2017-09-14,2017-09-19,Standard Class,HZ-14950,361ad9c35cbc270701f76f8fc58cf228fad5cd955467447633aed780c053f535,Consumer,United States,New York City,New York,10024.0,East,OFF-PA-10002741,Office Supplies,Paper,Xerox 1980,8.56,2,0.0,5 days,4.28
9595,CA-2017-108931,2017-09-14,2017-09-19,Standard Class,HZ-14950,361ad9c35cbc270701f76f8fc58cf228fad5cd955467447633aed780c053f535,Consumer,United States,New York City,New York,10024.0,East,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,11.56,2,0.0,5 days,5.78
9596,CA-2017-104619,2017-01-24,2017-01-29,Standard Class,KD-16495,059ae84db3a4e7d61daf4943cf7c7353a89541e58541d27babaaa4dfcf40d70e,Corporate,United States,San Jose,California,95123.0,West,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",25.86,3,0.0,5 days,8.62
9597,CA-2017-104619,2017-01-24,2017-01-29,Standard Class,KD-16495,059ae84db3a4e7d61daf4943cf7c7353a89541e58541d27babaaa4dfcf40d70e,Corporate,United States,San Jose,California,95123.0,West,OFF-BI-10004318,Office Supplies,Binders,Ibico Eb-19 Dual Function Manual Binding System,276.78,2,0.2,5 days,172.98999999999998
9598,CA-2017-104619,2017-01-24,2017-01-29,Standard Class,KD-16495,059ae84db3a4e7d61daf4943cf7c7353a89541e58541d27babaaa4dfcf40d70e,Corporate,United States,San Jose,California,95123.0,West,TEC-PH-10000193,Technology,Phones,Jensen Smps-640 - Speaker Phone,110.35,3,0.2,5 days,45.98
9599,CA-2015-149517,2015-09-19,2015-09-23,Standard Class,FC-14245,6316a4622464ab6bfeb5fd3c3049f92b3eb06b1f5045666e6c568890911ff77b,Home Office,United States,Sacramento,California,95823.0,West,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",60.84,3,0.0,4 days,20.28
9600,CA-2015-116841,2015-04-14,2015-04-18,Standard Class,TP-21130,ddf50ad218b880c27d0fbfc33a3aa1a641b95718d59e99ab7f4a346cdb280414,Consumer,United States,Springfield,Oregon,97477.0,West,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet Ac Adapter Model Surge Protectors,35.21,1,0.2,4 days,44.00999999999999
9601,CA-2017-107797,2017-05-08,2017-05-11,Second Class,EB-13705,f1bf9094de816501962455b066366f272efbdf728603efb0c4f8eb072fe85fd9,Corporate,United States,Mansfield,Texas,76063.0,Central,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,41.47,8,0.2,3 days,6.48
9602,CA-2016-117604,2016-09-04,2016-09-09,Standard Class,JP-15520,1b06b3f9a44e7b0446797cae783598938a54618346563859f3ce4ea58999db20,Consumer,United States,Jonesboro,Arkansas,72401.0,South,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,239.5,5,0.0,5 days,47.9
9603,CA-2014-130155,2014-05-19,2014-05-22,First Class,TD-20995,7501160fd5e8d90c7f1d80d59fc98e9efda931f68897716cb7efe4a75d3cc415,Consumer,United States,Virginia Beach,Virginia,23464.0,South,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,34.2,5,0.0,3 days,6.84
9604,CA-2016-129861,2016-06-17,2016-06-23,Standard Class,DM-13345,3637fe73d3846939a9aa965d134f221fc6109dade03aeff72f4e8e6ee9a91efc,Corporate,United States,Rochester,New York,14609.0,East,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,376.87,3,0.4,6 days,209.37
9605,CA-2015-138625,2015-11-02,2015-11-05,First Class,EG-13900,47c7301ec42baae2e8428008e1fe59d8ca6ca6d13e90cf29e34d096fc3e5c6a6,Consumer,United States,Chesapeake,Virginia,23320.0,South,OFF-AP-10003099,Office Supplies,Appliances,"Eureka Hand Vacuum, Bagless",197.72,4,0.0,3 days,49.43
9606,US-2017-122672,2017-11-04,2017-11-09,Standard Class,HG-14965,10c7310fb3780dfa6ceb8c8d1a8a8d4046d2e3fbb734dbe96e3335778121090d,Corporate,United States,Lancaster,Ohio,43130.0,East,TEC-AC-10002323,Technology,Accessories,Sandisk Ultra 32 Gb Microsdhc Class 10 Memory Card,70.72,4,0.2,5 days,22.1
9607,US-2017-122672,2017-11-04,2017-11-09,Standard Class,HG-14965,10c7310fb3780dfa6ceb8c8d1a8a8d4046d2e3fbb734dbe96e3335778121090d,Corporate,United States,Lancaster,Ohio,43130.0,East,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",194.35,3,0.2,5 days,80.98
9608,CA-2017-117128,2017-12-05,2017-12-08,Second Class,BF-11080,a41042a799b579450bdc8bc881a3ee2e500d7c68eb614f03829ec1936a29dc0d,Consumer,United States,New York City,New York,10024.0,East,OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books With Fax/Mobile Section, 4 1/4"" X 6""",21.6,6,0.0,3 days,3.6
9609,CA-2017-117128,2017-12-05,2017-12-08,Second Class,BF-11080,a41042a799b579450bdc8bc881a3ee2e500d7c68eb614f03829ec1936a29dc0d,Consumer,United States,New York City,New York,10024.0,East,OFF-LA-10000248,Office Supplies,Labels,Avery 52,7.38,2,0.0,3 days,3.69
9610,CA-2016-130638,2016-05-16,2016-05-19,Second Class,SC-20095,b72c74567e2cf44d03b075674b30a1ac3c22bc9b626d4888d32f0bd59482db94,Consumer,United States,Los Angeles,California,90045.0,West,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look Or Clear Contemporary Contour Shape Chair Mats",282.84,4,0.0,3 days,70.71
9611,CA-2016-130638,2016-05-16,2016-05-19,Standard Class,SC-20095,b72c74567e2cf44d03b075674b30a1ac3c22bc9b626d4888d32f0bd59482db94,Consumer,United States,Los Angeles,California,90045.0,West,OFF-LA-10002195,Office Supplies,Labels,Avery 481,27.72,9,0.0,3 days,3.08
9612,CA-2017-144365,2017-10-24,2017-10-30,Standard Class,CS-11950,4442916f23f1e8ed5c23705bb5b915dc620fddf6d737393135cb41e4b4e5fc42,Consumer,United States,Jackson,Mississippi,39212.0,South,OFF-FA-10003112,Office Supplies,Fasteners,Staples,7.52,4,0.0,6 days,1.88
9613,CA-2016-110086,2016-09-18,2016-09-22,Standard Class,BD-11320,56b7ee9f3e4cba4de5c61f082fb36fae517b421392bc6e8650c9341d7aa7f0c5,Consumer,United States,Woodland,California,95695.0,West,TEC-PH-10001299,Technology,Phones,Polycom Cx300 Desktop Phone Usb Voip Phone,239.98,2,0.2,4 days,149.99
9614,CA-2014-128524,2014-11-11,2014-11-13,First Class,MZ-17515,0d3327a2829b24a3ab19448dbe85f5a38ae66b2b367c18717a2200948da8cb11,Corporate,United States,Seattle,Washington,98115.0,West,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206Vtel 6 Outlet Surge,22.98,1,0.0,2 days,22.98
9615,CA-2014-128524,2014-11-11,2014-11-13,First Class,MZ-17515,0d3327a2829b24a3ab19448dbe85f5a38ae66b2b367c18717a2200948da8cb11,Corporate,United States,Seattle,Washington,98115.0,West,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 Key Usb Keyboard,102.13,7,0.0,2 days,14.59
9616,CA-2014-128524,2014-11-11,2014-11-13,First Class,MZ-17515,0d3327a2829b24a3ab19448dbe85f5a38ae66b2b367c18717a2200948da8cb11,Corporate,United States,Seattle,Washington,98115.0,West,OFF-BI-10003527,Office Supplies,Binders,Fellowes Pb500 Electric Punch Plastic Comb Binding Machine With Manual Bind,2033.58,2,0.2,2 days,1270.99
9617,CA-2016-140256,2016-08-22,2016-08-29,Standard Class,PW-19030,ae96946559a9f3928f0618ebb34315f729bfac843b03fdde2a779260dc9aab70,Corporate,United States,Los Angeles,California,90049.0,West,OFF-AR-10002255,Office Supplies,Art,Newell 346,5.76,2,0.0,7 days,2.88
9618,CA-2017-160633,2017-11-16,2017-11-21,Standard Class,BS-11380,d93310f09a7d3a0aad8233d66511879f379554a5490b9a678f47cf23ba5dc592,Corporate,United States,Bowling Green,Ohio,43402.0,East,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,899.98,3,0.4,5 days,499.99
9619,CA-2017-160633,2017-11-16,2017-11-21,Standard Class,BS-11380,d93310f09a7d3a0aad8233d66511879f379554a5490b9a678f47cf23ba5dc592,Corporate,United States,Bowling Green,Ohio,43402.0,East,OFF-AR-10004022,Office Supplies,Art,Panasonic Kp-380Bk Classic Electric Pencil Sharpener,86.35,3,0.2,5 days,35.98
9620,CA-2017-160633,2017-11-16,2017-11-21,Standard Class,BS-11380,d93310f09a7d3a0aad8233d66511879f379554a5490b9a678f47cf23ba5dc592,Corporate,United States,Bowling Green,Ohio,43402.0,East,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,139.96,5,0.2,5 days,34.99
9621,CA-2014-115133,2014-09-26,2014-09-30,Standard Class,DA-13450,a1947982d10ede6c5363260817cd6e1aef9751b79c41837cf7630c6e35cde7e5,Home Office,United States,Lancaster,  Ohio  ,43130.0,East,OFF-AP-10001634,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,16.7,6,0.2,4 days,3.4799999999999995
9622,CA-2014-115133,2014-09-26,2014-09-30,Standard Class,DA-13450,a1947982d10ede6c5363260817cd6e1aef9751b79c41837cf7630c6e35cde7e5,Home Office,United States,Lancaster,Ohio,43130.0,East,TEC-AC-10002370,Technology,Accessories,Maxell Cd-R Discs,3.15,2,0.2,4 days,1.9699999999999995
9623,CA-2014-115133,2014-09-26,2014-09-30,Standard Class,DA-13450,a1947982d10ede6c5363260817cd6e1aef9751b79c41837cf7630c6e35cde7e5,Home Office,United States,Lancaster,Ohio,43130.0,East,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32.9,4,0.2,4 days,10.28
9624,CA-2017-137449,2017-06-29,2017-06-30,First Class,ME-17725,f9a0beb671bc49c12003d6bff8babde7d4484cadd13d2a60c27cfd9a58bcaf5a,Consumer,United States,Dallas,Texas,75217.0,Central,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-Gry 9 Outlet Surge,21.39,2,0.8,1 days,53.48
9625,CA-2017-137449,2017-06-29,2017-06-30,First Class,ME-17725,f9a0beb671bc49c12003d6bff8babde7d4484cadd13d2a60c27cfd9a58bcaf5a,Consumer,United States,Dallas,Texas,75220.0,Central,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,307.31,3,0.3,1 days,146.34
9626,CA-2017-137449,2017-06-29,2017-06-30,First Class,ME-17725,f9a0beb671bc49c12003d6bff8babde7d4484cadd13d2a60c27cfd9a58bcaf5a,Consumer,United States,Dallas,Texas,75220.0,Central,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library In Landvery Oak,410.0,3,0.32,1 days,200.98
9627,CA-2017-103520,2017-09-23,2017-09-25,First Class,MH-17785,08e78c5c7016583ea3b387fe33cb9294d4b65d1915e5347516f2447fb63a4634,Corporate,United States,Lubbock,Texas,79424.0,Central,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,9.25,2,0.2,2 days,5.779999999999999
9628,CA-2014-139283,2014-11-23,2014-11-27,Standard Class,BT-11440,b13236fe29b083f78f723bd26c1230f61ba13d7ce1c5fbeb834e7c9ad5f33938,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-BI-10002049,Office Supplies,Binders,Unikeep View Case Binders,14.67,3,0.0,4 days,4.8900000000000015
9629,CA-2014-118192,2014-01-13,2014-01-18,Standard Class,MM-17920,c48c711e5da0498639e9097a430cb56bfb4fc449137d9bc82af53c30ce823cfb,Consumer,United States,Newark,Ohio,43055.0,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,37.41,7,0.2,5 days,6.68
9630,CA-2014-118192,2014-01-13,2014-01-18,Standard Class,MM-17920,c48c711e5da0498639e9097a430cb56bfb4fc449137d9bc82af53c30ce823cfb,Consumer,United States,Newark,Ohio,43055.0,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,3.44,2,0.7,5 days,5.73
9631,CA-2016-168844,2016-05-31,2016-06-06,Standard Class,NM-18520,1a909b735b4175b36256f389ff9c8dea6d8177df67a3dd9ed7f6699b934dcb60,Consumer,United States,New York City,New York,10011.0,East,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers For Binding Systems,7.15,3,0.2,6 days,2.9799999999999995
9632,CA-2016-168844,2016-05-31,2016-06-06,Standard Class,NM-18520,1a909b735b4175b36256f389ff9c8dea6d8177df67a3dd9ed7f6699b934dcb60,Consumer,United States,New York City,New York,10011.0,East,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-Charging Portable Charger,179.7,6,0.0,6 days,29.95
9633,CA-2017-154809,2017-02-13,2017-02-17,Standard Class,MH-17455,360d850c3d7945f54da94fa0a507dd28b4d9a1bf3d697ad00bb9bf2365fbaebb,Consumer,United States,Minneapolis,Minnesota,55407.0.0,Central,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter For Hepa Air Cleaner, Medium Room",90.64,8,0.0,4 days,11.33
9634,CA-2014-151330,2014-10-14,2014-10-17,First Class,TC-21295,06995bd404f477b2b964353f1a79077604e5c41c0e73b47dd4ce6f8bbe064bf7,Consumer,United States,Everett,Massachusetts,2149.0,East,TEC-AC-10000865,Technology,Accessories,Wd My Passport Ultra 500Gb Portable External Hard Drive,177.0,3,0.0,3 days,59.0
9635,CA-2014-151330,2014-10-14,2014-10-17,First Class,TC-21295,06995bd404f477b2b964353f1a79077604e5c41c0e73b47dd4ce6f8bbe064bf7,Consumer,United States,Everett,Massachusetts,2149.0,East,OFF-ST-10000615,Office Supplies,Storage,"Simplifile Personal File, Black Granite, 15W X 6-15/16D X 11-1/4H",79.45,7,0.0,3 days,11.35
9636,CA-2014-151330,2014-10-14,2014-10-17,First Class,TC-21295,06995bd404f477b2b964353f1a79077604e5c41c0e73b47dd4ce6f8bbe064bf7,Consumer,United States,Everett,Massachusetts,2149.0,East,FUR-CH-10000749,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair With 2-Way Adjustable Arms,1628.82,9,0.0,3 days,180.98
9637,CA-2014-124702,2014-11-18,2014-11-25,Standard Class,MH-17785,08e78c5c7016583ea3b387fe33cb9294d4b65d1915e5347516f2447fb63a4634,Corporate,United States,Seattle,Washington,98105.0,West,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",137.54,2,0.0,7 days,68.77
9638,CA-2014-124702,2014-11-18,2014-11-25,Standard Class,MH-17785,08e78c5c7016583ea3b387fe33cb9294d4b65d1915e5347516f2447fb63a4634,Corporate,United States,Seattle,Washington,98105.0,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",730.2,4,0.0,7 days,182.55
9639,US-2017-125808,2017-11-12,2017-11-15,Second Class,EP-13915,1f46ad3966b04be329665717336598e334a09c372f54f34663b0adbdeb533cad,Consumer,United States,Los Angeles,California,90032.0.0,West,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,11.56,2,0.0,3 days,5.779999999999999
9640,CA-2015-116638,2015-01-28,2015-01-31,Second Class,JH-15985,7bb3755527193638a5c501d038bf0e44944942de53c9417bdf59aa98c299925f,Consumer,United States,Concord,North Carolina,28027.0,South,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,4297.64,13,0.4,3 days,550.98
9641,CA-2014-104563,2014-03-07,2014-03-12,Standard Class,CM-12715,49501ef23dc84cbbb3dc9de66a5f7fe92cb0e50d550612a3ec0fd96bedd4a778,Corporate,United States,Seattle,Washington,98103.0,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,20.65,5,0.0,5 days,4.13
9642,CA-2014-104563,2014-03-07,2014-03-12,Standard Class,CM-12715,49501ef23dc84cbbb3dc9de66a5f7fe92cb0e50d550612a3ec0fd96bedd4a778,Corporate,United States,Seattle,Washington,98103.0,West,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",204.9,5,0.0,5 days,40.98
9643,CA-2014-104563,2014-03-07,2014-03-12,Standard Class,CM-12715,49501ef23dc84cbbb3dc9de66a5f7fe92cb0e50d550612a3ec0fd96bedd4a778,Corporate,United States,Seattle,Washington,98103.0,West,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair With Contemporary Loop Arms,436.7,6,0.2,5 days,90.98
9644,CA-2014-104563,2014-03-07,2014-03-12,Standard Class,CM-12715,49501ef23dc84cbbb3dc9de66a5f7fe92cb0e50d550612a3ec0fd96bedd4a778,Corporate,United States,Seattle,Washington,98103.0,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather And Oak Executive Chair, Black",481.57,2,0.2,5 days,300.98
9645,US-2017-107979,2017-06-08,2017-06-13,Standard Class,FO-14305,3ab6b4cace3a73811861a015ba8a97f4e12779ba7910dd9519a9b1547e0b44aa,Consumer,United States,Glendale,Arizona,85301.0,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 Gb,89.54,7,0.2,5 days,15.99
9646,US-2017-107979,2017-06-08,2017-06-13,Standard Class,FO-14305,3ab6b4cace3a73811861a015ba8a97f4e12779ba7910dd9519a9b1547e0b44aa,Consumer,United States,Glendale,Arizona,85301.0,West,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,35.17,2,0.2,5 days,21.98
9647,US-2017-107979,2017-06-08,2017-06-13,Standard Class,FO-14305,3ab6b4cace3a73811861a015ba8a97f4e12779ba7910dd9519a9b1547e0b44aa,Consumer,United States,Glendale,Arizona,85301.0,West,OFF-BI-10000778,Office Supplies,Binders,Gbc Velobinder Electric Binding Machine,72.59,2,0.7,5 days,120.97999999999998
9648,CA-2014-150518,2014-11-19,2014-11-24,Standard Class,MW-18220,5b0a4fb8abc5d4c13054089517d26156fbfc8d93305536523211f40c3e25773e,Consumer,United States,Coon Rapids,Minnesota,55433.0,Central,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File For Standard File Folders,221.16,4,0.0,5 days,55.29
9649,CA-2014-150518,2014-11-19,2014-11-24,Standard Class,MW-18220,5b0a4fb8abc5d4c13054089517d26156fbfc8d93305536523211f40c3e25773e,Consumer,United States,Coon Rapids,Minnesota,55433.0,Central,TEC-PH-10002103,Technology,Phones,Jabra Speak 410,281.97,3,0.0,5 days,93.98999999999998
9650,CA-2016-107104,2016-11-26,2016-11-30,Standard Class,MS-17365,18e780c8b5090b029818e6ae6ea451713b832432bd1bdee2c45996f5e503c6c0,Consumer,United States,Los Angeles,California,90045.0,West,FUR-BO-10002213,Furniture,Bookcases,Dmi Eclipse Executive Suite Bookcases,3406.66,8,0.15,4 days,500.98
9651,CA-2016-107104,2016-11-26,2016-11-30,Standard Class,MS-17365,18e780c8b5090b029818e6ae6ea451713b832432bd1bdee2c45996f5e503c6c0,Consumer,United States,Los Angeles,California,90045.0,West,OFF-AR-10004269,Office Supplies,Art,Newell 31,37.17,9,0.0,4 days,4.13
